Lead_Type,Company,Contact_Name,Email,Phone,Website,City,State,Property_Address,Distress_Signal,Signal_Date,Owner_Name,Lead_Source,Source_File,Status,Confidence,QA_Status,Verification_Status,Notes
Distressed Seller,,LISA GONZALEZ,,214-762-5245,,Dallas,TX,"8814 MEDITERRANEAN DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-29T07:46:25.000,LISA GONZALEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHRISTOPHER RODRIGUEZ,,972-575-5754,,Dallas,TX,"11839 WOODBRIDGE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T06:45:42.000,CHRISTOPHER RODRIGUEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SARAH SANCHEZ,,972-410-3833,,Dallas,TX,"9830 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-29T06:43:35.000,SARAH SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN KING,,469-831-8955,,Dallas,TX,"9030 MARKVILLE DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T21:34:37.000,SUSAN KING,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,MARGARET GARCIA,,972-822-4720,,Dallas,TX,"6983 MERRIMAN PKWY, DALLAS, TX, 75231",Code Concern - CCS,2026-06-28T18:26:56.000,MARGARET GARCIA,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,SUSAN JACKSON,,469-293-2123,,Dallas,TX,"9637 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T16:08:39.000,SUSAN JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,CHARLES HERNANDEZ,,214-351-3991,,Dallas,TX,"9590 FOREST LN, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T14:03:52.000,CHARLES HERNANDEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,RICHARD SMITH,,214-789-3365,,Dallas,TX,"8702 ARBOR PARK DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T11:28:40.000,RICHARD SMITH,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JENNIFER MILLER,,214-412-8920,,Dallas,TX,"13306 AUDELIA RD, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T10:33:07.000,JENNIFER MILLER,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,KAREN SANCHEZ,,469-876-2500,,Dallas,TX,"9004 GUILDHALL DR, DALLAS, TX, 75238",Code Concern - CCS,2026-06-28T10:02:50.000,KAREN SANCHEZ,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Distressed Seller,,JOSHUA JACKSON,,469-505-9212,,Dallas,TX,"12517 HORNBEAM DR, DALLAS, TX, 75243",Code Concern - CCS,2026-06-28T09:01:41.000,JOSHUA JACKSON,Dallas 311 Code Concerns,Dallas_Distressed_Batch_01_2026-07-02.csv,New,,,,
Wholesaler/Buyer,Preferred Luxury Rentals & Equity,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Multi-state wholesaler
Wholesaler/Buyer,"Turner & Partners, LLC",,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"100+ assignments since 2020, multi-family + wholesale"
Wholesaler/Buyer,"AirBorn Estate, LLC",Darren Brown,,813-683-2574,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,EquityFlow Real Estate Solutions
Wholesaler/Buyer,Big Stepper Investor,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,"Leal Enterprises, LLC",Zarek Scott Leal,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"Managing Partner, off-market deals"
Wholesaler/Buyer,Mindful Investors,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Southern states focus
Wholesaler/Buyer,Wholesale Tank,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,"Partners with wholesalers, funds EMD"
Wholesaler/Buyer,CDL Holdings,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,RealEstateBees,web_research_expansion,New,,Pending,Pending,Wholesale and fix and flip
Wholesaler/Buyer,Ali Abtin,Ali Abtin,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Niko Martillo,Niko Martillo,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Shanesse Roye,Shanesse Roye,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,VeriServe Solutions,,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Top wholesaler
Wholesaler/Buyer,Hadid Muhammad,Hadid Muhammad,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,Veltrin Realty,,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,Stephanie Houten,Stephanie Houten,,,https://housecashin.com/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,HouseCashin,web_research_expansion,New,,Pending,Pending,Wholesaler
Wholesaler/Buyer,New Western,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Largest private source of distressed properties, 250K+ investors"
Wholesaler/Buyer,Swift Home Solutions,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"DFW + San Antonio, buys houses any condition"
Wholesaler/Buyer,No Worries Home Sale,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Foreclosure, divorce, inherited properties"
Wholesaler/Buyer,We Buy Houses Fast in Dallas,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Residential, multi-family, commercial"
Wholesaler/Buyer,Fliplist.com,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,Off-market investment properties marketplace
Wholesaler/Buyer,Ezer,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Cash offers, flexible closing"
Wholesaler/Buyer,Valper Investments,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,DFW + surrounding Texas areas
Wholesaler/Buyer,AO Investments Group,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"Since 2012, FL/TX/GA, 1000+ properties"
Wholesaler/Buyer,MyHouseDeals,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"National platform, 30+ states, 20-50% below retail"
Wholesaler/Buyer,LUSH Property Solutions,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,"DFW + Fort Worth, wholesale + fix-and-flip"
Wholesaler/Buyer,Easy Offer DFW,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,KeyCrew,web_research_expansion,New,,Pending,Pending,Cash buyer DFW
Wholesaler/Buyer,PipHouse LLC,Mark,,,https://www.biggerpockets.com/forums/93/topics/1281875,"Dallas, TX",TX,,,,,BiggerPockets,web_research_expansion,New,,Pending,Pending,"Active DFW wholesaler, pre-foreclosure + probate + tax delinquent"
Wholesaler/Buyer,Realestatebees,,,,https://realestatebees.com/resources/wholesalers/tx/dallas/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Directory of wholesalers
Wholesaler/Buyer,Housecashin,,,,https://housecashin.com/directory/real-estate-wholesalers/dallas-tx/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,102+ wholesale companies in Dallas
Wholesaler/Buyer,Keycrew,,,,https://keycrew.co/providers/real-estate-wholesaler/tx/dallas/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Verified wholesalers directory
Wholesaler/Buyer,FlipMantis,,,,https://flipmantis.com/wholesaling/dallas,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Lead generation platform for wholesalers
Wholesaler/Buyer,Reivesti,,,,https://www.reivesti.com/dallas-tx-wholesale-real-estate/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,#1 wholesale source Dallas + Tarrant County
Wholesaler/Buyer,GrizzlyLeads,,,,https://grizzlyleads.com/real-estate-leads/Dallas_TX,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,Buyer and seller leads platform
Wholesaler/Buyer,Dallas Cash Home Buyers,,,469-728-8664,https://dallascashhomebuyers.com/,"Dallas, TX",TX,,,,,BatchLeads/PropStream,web_research_expansion,New,,Pending,Pending,"5751 Arlington Park Dr, buys houses any condition"
Wholesaler/Buyer,DFW Wholesale Investment Real Estate (Group),,,,https://www.facebook.com/groups/942846812392787/,"Dallas, TX",TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,Active DFW wholesale deals group
Wholesaler/Buyer,Texas Wholesale Real Estate (Group),,,,https://www.facebook.com/groups/372162476811879/,Texas,TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,State-wide wholesale deals group
Wholesaler/Buyer,Real Estate Investor & Wholesale Club (Group),,,,https://www.facebook.com/groups/REinvestorwholesaleclub/,"San Antonio/Austin, TX",TX,,,,,Facebook Group,web_research_expansion,New,,Pending,Pending,"SA, Austin investor club"
Wholesaler/Buyer,DFW Investment/wholesale Properties (ConnectedInvestors),,,,https://connectedinvestors.com/forum/group/dfw-investment-wholesale-properties,"Dallas, TX",TX,,,,,Facebook/ConnectedInvestors,web_research_expansion,New,,Pending,Pending,DFW investment/wholesale properties forum
Wholesaler/Buyer,DFW REI Club,Robin Carriger,,817-300-1132,https://dfwreiclub.wildapricot.org/,"Fort Worth, TX",TX,,,,,REI Club,web_research_expansion,New,,Pending,Pending,"Co-Founder & President, always needs wholesale deals"
Wholesaler/Buyer,WholesalePropertyTX Forum,,,,https://wholesalepropertytx.com/forum.html,"Dallas/Fort Worth, TX",TX,,,,,Web Forum,web_research_expansion,New,,Pending,Pending,"Texas wholesale real estate forum, DFW focus"
Wholesaler/Buyer,Rashad Harris (Investor),Rashad Harris,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
Wholesaler/Buyer,J.D. Robertson (Investor),J.D. Robertson,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
Wholesaler/Buyer,Carson Goodwin (Investor),Carson Goodwin,,,https://aeroleads.com/list/top-real-estate-investor-in-dallas,"Dallas, TX",TX,,,,,AeroLeads,web_research_expansion,New,,Pending,Pending,Top Dallas real estate investor
