Lead_Type,Company,Contact_Name,Email,Phone,Website,City,State,Property_Address,Distress_Signal,Signal_Date,Owner_Name,Lead_Source,Source_File,Status,Confidence,QA_Status,Verification_Status,Notes
Distressed Seller,,,,,,Dallas,TX,"9006 BRYSON DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-04T09:43:58.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293320 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10819 WALLBROOK DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-04T09:40:56.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293317 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10823 WALLBROOK DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-04T09:39:02.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293313 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8903 VISTA VIEW DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T09:36:05.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293312 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8901 VISTA VIEW DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-04T08:03:39.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293239 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10052 HICKORY CROSSING, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T22:06:03.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00293047 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"7324 SKILLMAN ST, DALLAS, TX, 75231, Dallas, TX",Code Concern - CCS,2026-07-03T19:57:37.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292970 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9833 WALNUT ST, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T16:02:49.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292843 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8751 FERNDALE RD, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-03T12:40:14.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292625 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8710 VISTA VIEW DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T08:31:21.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292335 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8905 VISTA VIEW DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T08:24:42.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292325 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9722 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T08:22:10.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292319 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9624 FALLBROOK DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T07:17:26.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292274 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9611 FALLBROOK DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-03T07:14:35.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00292271 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8201 FAIR OAKS XING, DALLAS, TX, 75231, Dallas, TX",Code Concern - CCS,2026-07-02T19:49:02.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291991 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"11600 AUDELIA RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T18:34:24.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291928 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"8795 WALNUT HILL LN, DALLAS, TX, 75231, Dallas, TX",Code Concern - CCS,2026-07-02T17:50:18.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291891 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10610 METRIC DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T16:21:35.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291760 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"10939 FERNDALE RD, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T16:13:25.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291737 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10416 CHURCH RD, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T16:11:40.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291734 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9506 OVERWOOD RD, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T16:10:17.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291728 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10531 LAS BRISAS DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T16:04:41.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291713 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10062 ROYAL LN, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T15:42:12.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291655 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"PLANO RD & L B J FWY WB, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T15:39:51.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291641 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"11032 GLEN ECHO CT, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T15:32:51.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291620 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"10132 RIDGEHAVEN DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T13:39:43.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291250 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8231 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T13:16:50.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291197 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10609 GREYFRIARS LN, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-02T12:11:18.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00291046 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9200 MARKANNE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T11:56:28.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290999 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8446 BIRCHCROFT DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T11:53:21.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290987 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"12160 WILLOWDELL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T11:21:42.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290888 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"12220 WILLOWDELL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T11:19:25.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290885 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9530 FORESTVIEW ST, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T10:10:23.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290669 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9029 CHURCH RD, DALLAS, TX, 75231, Dallas, TX",Code Concern - CCS,2026-07-02T08:55:46.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290454 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8329 GLEN REGAL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T07:09:51.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290289 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8330 GLEN REGAL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-02T03:44:13.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290229 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9957 BURNHAM DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T23:32:55.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290188 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9916 ACKLIN DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T23:30:33.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290186 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"13102 HALWIN CIR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T23:28:16.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290184 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9939 BURNHAM DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T19:28:01.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00290001 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8109 SKILLMAN ST, DALLAS, TX, 75231, Dallas, TX",Single Family Rental Needs Registration - CCS,2026-07-01T16:49:43.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289830 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"8580 ABRAMS RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T16:29:37.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289622 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10255 BLACK HICKORY RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T15:49:26.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289672 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"9218 LEASIDE DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-01T15:48:23.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289666 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9690 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T14:45:58.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289472 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10798 COLEWOOD LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T14:45:08.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289469 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"11700 AUDELIA RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T14:32:19.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289419 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"12321 BELLAFONTE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T14:05:11.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289316 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"12327 BELLAFONTE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T14:04:16.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289311 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"12220 HIGH POINT CIR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T13:34:47.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289217 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"12116 HOBLITZELLE DR, DALLAS, TX, 75243, Dallas, TX",Single Family Rental Needs Registration - CCS,2026-07-01T13:13:40.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289157 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9617 LANSHIRE DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-01T12:53:21.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289129 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9900 ADLETA BLVD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T12:12:15.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00289045 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"10938 CACTUS LN, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-01T10:39:53.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288762 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"8807 LOCKHAVEN DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-07-01T10:18:15.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288690 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9015 WINDY CREST DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T09:35:38.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288600 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"12206 DANDRIDGE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T08:07:28.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288374 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8436 BIRCHCROFT DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-07-01T01:26:56.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288230 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"11934 OAK HIGHLANDS DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T20:58:08.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00288108 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"8680 ABRAMS RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T17:08:43.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287866 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8719 ARBOR PARK DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T17:07:34.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287863 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8411 ELLERY DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T16:51:09.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287822 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9801 WALNUT ST, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T15:38:07.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287620 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"11000 GLEN ECHO CT, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-30T15:37:45.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287616 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"9648 BRYSON DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-30T15:34:55.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287609 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"9236 CHURCH RD, DALLAS, TX, 75231, Dallas, TX",Code Concern - CCS,2026-06-30T14:52:53.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287463 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"8404 GLEN REGAL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T14:39:36.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287426 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8336 GLEN REGAL DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T14:36:56.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287417 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8122 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Consumer Protection Complaint - CCS,2026-06-30T12:33:17.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287091 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"12517 RIALTO DR, DALLAS, TX, 75243, Dallas, TX",Single Family Rental Needs Registration - CCS,2026-06-30T12:06:28.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00287016 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8666 ROLLING ROCK LN, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-30T11:45:12.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286924 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"12107 SCHROEDER RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T11:29:28.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286865 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"10646 CHESTERTON DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-30T11:24:09.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286848 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"13232 FALL MANOR DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T10:56:26.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286747 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"13332 FALL MANOR DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T10:55:44.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286744 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9737 WHITEHURST DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T10:44:38.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286715 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"12122 HOBLITZELLE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T10:44:30.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286714 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"11927 HOBLITZELLE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T10:42:15.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286704 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9607 GREENSPRINT DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-30T08:06:08.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286232 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"12025 LEISURE WAY, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T07:20:41.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286178 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"12708 SCHROEDER RD, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-30T06:42:17.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00286131 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"11060 WALLBROOK DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-29T17:20:00.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285631 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9169 MARKVILLE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T16:41:01.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285560 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9530 MOSSRIDGE CIR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-29T16:08:19.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285474 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"13010 ABRAMS RD, DALLAS, TX, 75081, Dallas, TX",Consumer Protection Complaint - CCS,2026-06-29T15:45:32.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285415 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"8835 BOUNDBROOK AVE, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T15:41:19.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285399 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"8803 GRAYWOOD DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T15:40:11.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285393 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"9035 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Consumer Protection Complaint - CCS,2026-06-29T15:40:00.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285392 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9850 WALNUT HILL LN, DALLAS, TX, 75238, Dallas, TX",Consumer Protection Complaint - CCS,2026-06-29T15:38:23.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285387 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9254 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T14:58:01.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285233 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9120 SUMMER GLEN LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T14:53:58.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285221 | Dept: Code Compliance | Status: In Progress
Distressed Seller,,,,,,Dallas,TX,"10053 SILVERTREE DR, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T14:53:32.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285219 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"9407 SPRING BRANCH DR, DALLAS, TX, 75238, Dallas, TX",Code Concern - CCS,2026-06-29T14:31:07.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00285139 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"9744 FOREST LN, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T13:19:10.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00284965 | Dept: Code Compliance | Status: New
Distressed Seller,,,,,,Dallas,TX,"10116 WALNUT ST, DALLAS, TX, 75243, Dallas, TX",Code Concern - CCS,2026-06-29T13:08:21.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00284935 | Dept: Code Compliance | Status: Closed
Distressed Seller,,,,,,Dallas,TX,"13595 FLOYD CIR, DALLAS, TX, 75243, Dallas, TX",Consumer Protection Complaint - CCS,2026-06-29T12:35:04.000,,Dallas 311 Open Data API,dallas_311_api,New,70,Pending,Pending,SR#: 26-00284849 | Dept: Code Compliance | Status: In Progress
