Lead_Type,Company,Contact_Name,Email,Phone,Website,City,State,Property_Address,Distress_Signal,Signal_Date,Owner_Name,Lead_Source,Source_File,Status,Confidence,QA_Status,Verification_Status,Notes
Wholesaler/Buyer,"Sold My Land For Cash, LLC",,,+1-855-927-3570,https://soldmyland4cash.com,Dallas,TX,539 West Commerce Street,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 9819477214 | Type: estate_agent
Wholesaler/Buyer,Real Dallas,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 10208081932 | Type: estate_agent
Wholesaler/Buyer,Century 21,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 10767513785 | Type: estate_agent
Wholesaler/Buyer,"Bill Clarkson - Richardson, TX Luxury Real Estate Expert",,Bill@BillClarksonRealEstate.com,+1-214-708-3241,https://richardsontxrealestate.com,Dallas,TX,9661 Audelia Road,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 10770265629 | Type: estate_agent
Wholesaler/Buyer,One Realty,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 11360686384 | Type: estate_agent
Wholesaler/Buyer,"Longhorn Land Partners, LLC",,,+1-832-271-4755,https://longhornland.org,Dallas,TX,"539 W. Commerce St, #273",,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 11433988311 | Type: estate_agent
Wholesaler/Buyer,Daisy Greek,,,+1-214-617-6647,https://daisygreektx.com,Dallas,TX,12225 Greenville Avenue,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 11777696309 | Type: estate_agent
Wholesaler/Buyer,PREAM Lands,,,+1-469-840-4449,https://www.webuylandntx.com,Dallas,TX,6060 North Central Expressway,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 12211618282 | Type: estate_agent
Wholesaler/Buyer,Tx Home Buying Pros,,team@txhomebuyingpros.com,+1-214-296-2343,https://txhomebuyingpros.com/,Dallas,TX,4245 North Central Expressway,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 12409394625 | Type: estate_agent
Wholesaler/Buyer,Cushman & Wakefield,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13085079929 | Type: estate_agent
Wholesaler/Buyer,Engel & Völkers,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13111214525 | Type: estate_agent
Wholesaler/Buyer,A-List Properties,,Zach@alistproperties.co,+1 214-617-1113,https://www.texassellmyhouse.com/sell-my-house-fast-dallas-tx/,Dallas,TX,2900 North Fitzhugh Avenue,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13132447257 | Type: estate_agent
Wholesaler/Buyer,Dave Perry-Miller,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13182263590 | Type: estate_agent
Wholesaler/Buyer,Keller Williams Realty,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13249065908 | Type: estate_agent
Wholesaler/Buyer,Sereno Oaks at Buckner Terrace by Impression Homes,,,+1-817-719-3111,https://www.impressionhomes.net/community/sereno-oaks-at-buckner-terrace/,Dallas,TX,4600 Samuell Boulevard,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13270463554 | Type: estate_agent
Wholesaler/Buyer,Hunter Appraisal Services LLC,,marketing@hunterappraisal.com,+1-972-685-1806,https://www.hunterappraisal.com/,Dallas,TX,15150 Preston Road,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13271836059 | Type: estate_agent
Wholesaler/Buyer,Evolve Real Estate,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13668317444 | Type: estate_agent
Wholesaler/Buyer,Gee Realty & Mortgage,,,,,Dallas,TX,8710 Greenville Avenue,,,,OpenStreetMap,osm_query_0,New,60,Pending,Pending,OSM ID: 13991114017 | Type: estate_agent
Wholesaler/Buyer,LBJ Station,,,+1-214-599-8997,https://www.lbjstation.com,Dallas,TX,8997 Vantage Point Drive,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 5651195719 | Type: property_management
Wholesaler/Buyer,Bluffs at Lakewood,,,+1 469-840-1692,https://www.bluffsatlakewood.com/,Dallas,TX,7510 East Grand Avenue,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 11919456797 | Type: property_management
Wholesaler/Buyer,Magnolia at Lakewood,,magnoliaatlakewoodtx-w@m.knck.io,+1 469-224-1175,https://www.liveatmagnolia.com/homes/tx/dallas/magnolia-at-lakewood--e2ad083cb4516/,Dallas,TX,2175 Tucker Street,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 11919456919 | Type: property_management
Wholesaler/Buyer,Winsted at White Rock,,,+1 469-945-6061,https://www.winstedatwhiterock.com/,Dallas,TX,2210 Winsted Avenue,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 11919456981 | Type: property_management
Wholesaler/Buyer,The Arbors Management Office,,,,,Dallas,TX,,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13427616180 | Type: property_management
Wholesaler/Buyer,Modera Trailhead,,,+1-469-949-7088,https://www.moderatrailhead.com/,Dallas,TX,7532 East Grand Avenue,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13604438814 | Type: property_management
Wholesaler/Buyer,Roseland Townhomes,,,,https://dhantx.com/properties/roseland-townhomes/,Dallas,TX,2021 North Washington Avenue,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13668317424 | Type: property_management
Wholesaler/Buyer,Fifteen Forty Apartments,,,,https://fifteenfortyapts.com/,Dallas,TX,1540 Chenault Street,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13793127438 | Type: property_management
Wholesaler/Buyer,Spring Hollow Apartments,,,,,Dallas,TX,2703 North Buckner Boulevard,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13797645888 | Type: property_management
Wholesaler/Buyer,The Lake Lofts,,,,https://www.thelakeloftsapts.com/,Dallas,TX,2795 North Buckner Boulevard,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13797645889 | Type: property_management
Wholesaler/Buyer,Monopoly Place Duplexes,,,,https://www.monopolyplace.com/,Dallas,TX,1104 Peavy Road,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13941799319 | Type: property_management
Wholesaler/Buyer,Estancia Hills,,,,https://www.estanciahillsapts.com/,Dallas,TX,10986 Lochwood Boulevard,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13949215159 | Type: property_management
Wholesaler/Buyer,Lakeridge Heights,,,,https://www.lakeridgeheights.com/,Dallas,TX,8783 Ferndale Road,,,,OpenStreetMap,osm_query_1,New,60,Pending,Pending,OSM ID: 13951306322 | Type: property_management
Wholesaler/Buyer,No Worries Home Sale,,,,https://noworrieshomesale.com,"Fort Worth, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,"Foreclosure, divorce, inherited"
Wholesaler/Buyer,We Buy Houses Fast Dallas,,,,https://webuyhousesfastdallas.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,"Residential, multi-family, commercial"
Wholesaler/Buyer,NetWorth Realty,,,,https://networthrealty.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,Distressed properties nationwide
Wholesaler/Buyer,NTX Property Group,,,,https://ntxpropertygroup.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,North Texas wholesaling
Wholesaler/Buyer,DFW Wholesale Properties,,,,https://dfwwholesaleproperties.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,DFW wholesale
Wholesaler/Buyer,DFW Deal Board,,,,https://dfwdealboard.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,DFW deal board
Wholesaler/Buyer,Browder Property Investments,,,,https://browderpropertyinvestments.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,Wholesale opportunities
Wholesaler/Buyer,Sell Home Dallas,,,,https://sellhomedallas.com,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,Dallas wholesaler directory
Wholesaler/Buyer,Turner & Partners LLC,,,,,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,100+ assignments since 2020
Wholesaler/Buyer,AirBorn Estate LLC,,,,,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,Phone: 813-683-2574
Wholesaler/Buyer,Leal Enterprises LLC,,,,,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,"Zarek Scott Leal, Managing Partner"
Wholesaler/Buyer,Robert T.C. Sanders Attorney at Law PLLC,,,,,"Dallas, TX",TX,,,,,Web Directory,web_directories,New,60,Pending,Pending,"Attorney, investor friendly"
